,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,logNumVotes,FilmRating
37666,tt0070544,movie,Fantastic Planet,La planète sauvage,0,1973,\N,72,"Animation,Sci-Fi",0.77,34396,0.70423226290766,5.422588424388982
109109,tt0291350,movie,Millennium Actress,Sennen joyû,0,2001,\N,87,"Animation,Drama,Fantasy",0.78,30015,0.6950469739959991,5.421366397168793
158141,tt1142977,movie,Frankenweenie,Frankenweenie,0,2012,\N,87,"Animation,Comedy,Drama",0.6900000000000001,112431,0.7840825974558656,5.410169922445474
42636,tt0078480,movie,Watership Down,Watership Down,0,1978,\N,91,"Adventure,Animation,Drama",0.76,38151,0.7112175991474599,5.405253753520695
39221,tt0073000,movie,The Pinchcliffe Grand Prix,Flåklypa Grand Prix,0,1975,\N,88,"Animation,Comedy,Family",0.8400000000000001,13890,0.6430991889524502,5.4020331872005825
46382,tt0084649,movie,The Secret of NIMH,The Secret of NIMH,0,1982,\N,82,"Adventure,Animation,Drama",0.75,43228,0.7196406178053016,5.397304633539762
133322,tt0448694,movie,Puss in Boots,Puss in Boots,0,2011,\N,90,"Adventure,Animation,Comedy",0.6599999999999999,183356,0.8170562656923274,5.39257135356936
225361,tt2591814,movie,The Garden of Words,Koto no ha no niwa,0,2013,\N,46,"Animation,Drama,Romance",0.74,48876,0.7279194676572912,5.386604060663956
194212,tt1667889,movie,Ice Age: Continental Drift,Ice Age: Continental Drift,0,2012,\N,88,"Adventure,Animation,Comedy",0.65,217166,0.828465647602615,5.385026709416998
199530,tt1798188,movie,From Up on Poppy Hill,Kokuriko-zaka kara,0,2011,\N,91,"Animation,Comedy,Drama",0.74,47855,0.726496206023202,5.376071924571695
152057,tt1067106,movie,A Christmas Carol,A Christmas Carol,0,2009,\N,96,"Adventure,Animation,Comedy",0.6799999999999999,122897,0.7900833021967996,5.372566454938237
218843,tt2321405,movie,My Life as a Zucchini,Ma vie de Courgette,0,2016,\N,66,"Animation,Comedy,Drama",0.78,27284,0.6886154722510628,5.371200683558291
227719,tt2709768,movie,The Secret Life of Pets,The Secret Life of Pets,0,2016,\N,87,"Adventure,Animation,Comedy",0.65,209859,0.8261581739669817,5.370028130785381
71461,tt0138749,movie,The Road to El Dorado,The Road to El Dorado,0,2000,\N,89,"Adventure,Animation,Comedy",0.6900000000000001,102311,0.7777235233723208,5.366292311269014
64226,tt0117705,movie,Space Jam,Space Jam,0,1996,\N,88,"Adventure,Animation,Comedy",0.65,205559,0.8247624253522875,5.3609557647898685
217863,tt2293640,movie,Minions,Minions,0,2015,\N,91,"Adventure,Animation,Comedy",0.64,248722,0.8376125583773125,5.3607203736148
56690,tt0102587,movie,Only Yesterday,Omohide poro poro,0,1991,\N,119,"Animation,Drama,Romance",0.76,34805,0.7050292009226199,5.358221927011911
277074,tt7236034,movie,I Want to Eat Your Pancreas,Kimi no suizô o tabetai,0,2018,\N,109,"Animation,Drama,Family",0.8,20622,0.6697422268198154,5.3579378145585235
143049,tt0860906,movie,Evangelion: 2.0 You Can (Not) Advance,Evangerion shin gekijôban: Ha,0,2009,\N,112,"Action,Animation,Drama",0.79,23356,0.6781355125796736,5.357270549379422
116075,tt0328880,movie,Brother Bear,Brother Bear,0,2003,\N,85,"Adventure,Animation,Comedy",0.6799999999999999,117574,0.7870981034249425,5.352267103289608
282640,tt7961060,movie,Dragon Ball Super: Broly,Doragon bôru chô: Burorî,0,2018,\N,100,"Action,Adventure,Animation",0.77,29756,0.6944626946835878,5.347362749063627
288778,tt8912936,movie,DC League of Super-Pets,DC League of Super-Pets,0,2022,\N,105,"Action,Adventure,Animation",0.71,70626,0.752736987364739,5.344432610289647
92020,tt0216651,movie,Vampire Hunter D: Bloodlust,Vampire Hunter D: Bloodlust,0,2000,\N,103,"Action,Animation,Drama",0.76,33697,0.7028480639685716,5.341645286161144
165051,tt12415546,movie,Attack on Titan: Chronicle,Shingeki no Kyojin: Chronicle,0,2020,\N,122,"Action,Adventure,Animation",0.85,11118,0.6280915970832457,5.338778575207588
41310,tt0076363,movie,The Many Adventures of Winnie the Pooh,The Many Adventures of Winnie the Pooh,0,1977,\N,74,"Adventure,Animation,Comedy",0.75,38248,0.7113887948437305,5.335415961327978
179527,tt14331144,movie,Jujutsu Kaisen 0,Gekijouban Jujutsu Kaisen 0,0,2021,\N,105,"Action,Animation,Fantasy",0.78,25160,0.6831515454037617,5.328582054149341
137702,tt0485601,movie,The Secret of Kells,The Secret of Kells,0,2009,\N,71,"Adventure,Animation,Family",0.75,37089,0.7093142733995668,5.319857050496751
125426,tt0385700,movie,Final Fantasy VII: Advent Children,Fainaru fantajî sebun adobento chirudoren,0,2005,\N,101,"Action,Adventure,Animation",0.72,57303,0.7386434793396413,5.318233051245417
241150,tt3666024,movie,The Red Turtle,La tortue rouge,0,2016,\N,80,"Animation,Drama,Family",0.75,36919,0.7090045460427298,5.3175340953204735
43448,tt0079833,movie,Lupin III: The Castle of Cagliostro,Rupan sansei: Kariosutoro no shiro,0,1979,\N,100,"Action,Adventure,Animation",0.76,31955,0.6992694842935794,5.3144480806312036
221564,tt2396224,movie,It's Such a Beautiful Day,It's Such a Beautiful Day,0,2012,\N,62,"Animation,Comedy,Drama",0.82,14958,0.6480933509447787,5.3143654777471845
126818,tt0396555,movie,Meet the Robinsons,Meet the Robinsons,0,2007,\N,95,"Adventure,Animation,Comedy",0.6799999999999999,106298,0.7803008806872168,5.306045988673073
139837,tt0775489,movie,The Illusionist,L'illusionniste,0,2010,\N,80,"Animation,Drama,Fantasy",0.75,35940,0.7071926462550333,5.303944846912749
244224,tt3901826,movie,The Breadwinner,The Breadwinner,0,2017,\N,94,"Animation,Drama,Family",0.77,27213,0.6884398034860987,5.300986486842961
179291,tt1430607,movie,Arthur Christmas,Arthur Christmas,0,2011,\N,97,"Adventure,Animation,Comedy",0.71,63413,0.7454740376047343,5.292865666993613
293732,tt9806192,movie,I Lost My Body,J'ai perdu mon corps,0,2019,\N,81,"Animation,Drama,Fantasy",0.75,35046,0.705494416969907,5.291208127274302
205996,tt1979388,movie,The Good Dinosaur,The Good Dinosaur,0,2015,\N,93,"Adventure,Animation,Comedy",0.67,121810,0.7894843466973406,5.289545122872182
163509,tt1219342,movie,Legend of the Guardians: The Owls of Ga'Hoole,Legend of the Guardians: The Owls of Ga'Hoole,0,2010,\N,97,"Action,Adventure,Animation",0.6900000000000001,85499,0.7656210737726598,5.282785409031353
118838,tt0347246,movie,Ghost in the Shell 2: Innocence,Inosensu: Innocence,0,2004,\N,100,"Animation,Drama,Mystery",0.74,39465,0.7135005373358103,5.279903976284997
118924,tt0347618,movie,The Cat Returns,Neko no ongaeshi,0,2002,\N,75,"Adventure,Animation,Comedy",0.71,60315,0.7420971799559193,5.268889977687027
125425,tt0385690,movie,Stewie Griffin: The Untold Story,Stewie Griffin: The Untold Story,0,2005,\N,88,"Adventure,Animation,Comedy",0.75,33124,0.7016917897409982,5.262688423057487
223954,tt2510894,movie,Hotel Transylvania 2,Hotel Transylvania 2,0,2015,\N,89,"Adventure,Animation,Comedy",0.6599999999999999,135315,0.796572917315048,5.257381254279316
122142,tt0366548,movie,Happy Feet,Happy Feet,0,2006,\N,108,"Adventure,Animation,Comedy",0.64,193634,0.8207332770290484,5.252692972985909
65759,tt0120587,movie,Antz,Antz,0,1998,\N,83,"Adventure,Animation,Comedy",0.65,160073,0.8079008677303379,5.251355640247196
130219,tt0424095,movie,Flushed Away,Flushed Away,0,2006,\N,85,"Action,Adventure,Animation",0.6599999999999999,133020,0.7954196645471565,5.249769786011233
240477,tt3606752,movie,Cars 3,Cars 3,0,2017,\N,102,"Adventure,Animation,Comedy",0.67,110560,0.7829512260630817,5.2457732146226475
200191,tt1816518,movie,Ernest & Celestine,Ernest et Célestine,0,2012,\N,80,"Adventure,Animation,Comedy",0.78,21453,0.6724056607475456,5.244764153830856
230454,tt2872750,movie,Shaun the Sheep Movie,Shaun the Sheep Movie,0,2015,\N,85,"Adventure,Animation,Comedy",0.73,42142,0.7179252528971841,5.240854346149444
193196,tt16428256,movie,Suzume,Suzume no Tojimari,0,2022,\N,122,"Action,Adventure,Animation",0.78,21265,0.6718122460606469,5.240135519273046
125459,tt0385880,movie,Monster House,Monster House,0,2006,\N,91,"Animation,Comedy,Family",0.6599999999999999,129549,0.7936371010354296,5.238004866833835
247917,tt4229236,movie,Cobain: Montage of Heck,Cobain: Montage of Heck,0,2015,\N,132,"Animation,Biography,Documentary",0.75,31319,0.6979141232423894,5.234355924317921
285852,tt8430054,movie,Flee,Flugt,0,2021,\N,89,"Animation,Biography,Documentary",0.79,18358,0.6619019354390865,5.229025289968784
159768,tt11657662,movie,The Witcher: Nightmare of the Wolf,The Witcher: Nightmare of the Wolf,0,2021,\N,83,"Action,Adventure,Animation",0.72,47649,0.7262053655239856,5.228678631772697
143931,tt0892791,movie,Shrek Forever After,Shrek Forever After,0,2010,\N,95,"Adventure,Animation,Comedy",0.63,216077,0.82812672089797,5.217198341657211
128763,tt0413267,movie,Shrek the Third,Shrek the Third,0,2007,\N,93,"Adventure,Animation,Comedy",0.61,320478,0.8547016321369172,5.213679956035194
208633,tt2061702,movie,To the Forest of Firefly Lights,Hotarubi no mori e,0,2011,\N,45,"Animation,Drama,Fantasy",0.78,20178,0.6682748268667772,5.212543649560862
144553,tt0923811,movie,Evangelion: 1.0 You Are (Not) Alone,Evangelion Shin Gekijôban: Jo,0,2007,\N,98,"Action,Animation,Drama",0.76,25977,0.6853059750442652,5.208325410336415
248371,tt4272866,movie,The Boy and the Beast,Bakemono no ko,0,2015,\N,119,"Action,Adventure,Animation",0.76,25583,0.684275588174578,5.2004944701267934
50131,tt0091149,movie,The Great Mouse Detective,The Great Mouse Detective,0,1986,\N,74,"Adventure,Animation,Family",0.71,52189,0.7323411225118093,5.199621969833846
143930,tt0892782,movie,Monsters vs. Aliens,Monsters vs. Aliens,0,2009,\N,94,"Action,Adventure,Animation",0.64,170079,0.811988653607196,5.196727383086054
81696,tt0179955,movie,Cat City,Macskafogó,0,1986,\N,96,"Adventure,Animation,Comedy",0.8300000000000001,10393,0.6235453767471937,5.175426627001708
41478,tt0076618,movie,The Rescuers,The Rescuers,0,1977,\N,77,"Adventure,Animation,Comedy",0.6900000000000001,67178,0.7493625246232365,5.170601419900333
120758,tt0358082,movie,Robots,Robots,0,2005,\N,91,"Adventure,Animation,Comedy",0.64,155274,0.8058487412474256,5.157431943983523
182507,tt1474276,movie,Summer Wars,Samâ uôzu,0,2009,\N,114,"Action,Adventure,Animation",0.74,30821,0.696833495927501,5.156567869863507
142754,tt0848537,movie,Epic,Epic,0,2013,\N,102,"Action,Adventure,Animation",0.6599999999999999,107875,0.7812937300724464,5.156538618478146
50740,tt0092106,movie,The Transformers: The Movie,The Transformers: The Movie,0,1986,\N,84,"Action,Adventure,Animation",0.72,41001,0.716074724438083,5.155738015954197
143135,tt0864835,movie,Mr. Peabody & Sherman,Mr. Peabody & Sherman,0,2014,\N,92,"Adventure,Animation,Comedy",0.6799999999999999,74673,0.7564935572464173,5.144156189275638
61650,tt0112453,movie,Balto,Balto,0,1995,\N,78,"Adventure,Animation,Drama",0.71,46151,0.7240518180512406,5.140767908163808
156395,tt1121794,movie,Sword of the Stranger,Stranger: Mukô hadan,0,2007,\N,103,"Action,Adventure,Animation",0.78,17588,0.6590131509450401,5.140302577371313
186780,tt15339456,movie,Marcel the Shell with Shoes On,Marcel the Shell with Shoes On,0,2021,\N,90,"Animation,Comedy,Drama",0.77,19953,0.6675188375887894,5.139895049433678
291185,tt9288046,movie,The Sea Beast,The Sea Beast,0,2022,\N,115,"Adventure,Animation,Comedy",0.7,53222,0.7336625302334393,5.135637711634074
130120,tt0423294,movie,Surf's Up,Surf's Up,0,2007,\N,85,"Adventure,Animation,Comedy",0.67,85760,0.76582656627885,5.131037994068296
166219,tt1260502,movie,Ghost in the Shell 2.0,Kôkaku kidôtai 2.0,0,2008,\N,83,"Action,Animation,Crime",0.79,14933,0.6479805771448076,5.11904655944398
132640,tt0442933,movie,Beowulf,Beowulf,0,2007,\N,115,"Action,Adventure,Animation",0.63,171185,0.8124256468481076,5.118281575143078
62055,tt0113198,movie,A Goofy Movie,A Goofy Movie,0,1995,\N,78,"Adventure,Animation,Comedy",0.6900000000000001,59192,0.7408300891357981,5.111727615037007
163340,tt1216475,movie,Cars 2,Cars 2,0,2011,\N,106,"Adventure,Animation,Comedy",0.62,203517,0.8240893496805175,5.109353968019208
203799,tt1911658,movie,Penguins of Madagascar,Penguins of Madagascar,0,2014,\N,92,"Action,Adventure,Animation",0.6599999999999999,96932,0.7740824237135023,5.108943996509114
60539,tt0110008,movie,Pom Poko,Heisei tanuki gassen ponpoko,0,1994,\N,119,"Animation,Comedy,Drama",0.73,32187,0.6997571878588104,5.108227471369315
33191,tt0063823,movie,Yellow Submarine,Yellow Submarine,0,1968,\N,88,"Adventure,Animation,Comedy",0.74,27273,0.6885882859101271,5.095553315734941
222963,tt2452042,movie,The Peanuts Movie,The Peanuts Movie,0,2015,\N,88,"Adventure,Animation,Comedy",0.7,48092,0.7268292690145528,5.087804883101869
49815,tt0090633,movie,An American Tail,An American Tail,0,1986,\N,80,"Adventure,Animation,Comedy",0.6900000000000001,56040,0.7371409077515774,5.086272263485885
223092,tt2458948,movie,Evangelion: 3.0+1.01 Thrice Upon a Time,Shin Evangelion Gekijôban,0,2021,\N,154,"Action,Animation,Drama",0.8,12399,0.63544360298261,5.08354882386088
251894,tt4624424,movie,Storks,Storks,0,2016,\N,87,"Adventure,Animation,Comedy",0.6799999999999999,65138,0.7472834945677417,5.081527763060643
215445,tt2224026,movie,Home,Home,0,2015,\N,94,"Adventure,Animation,Comedy",0.65,107613,0.7811297893049128,5.077343630481934
65978,tt0120910,movie,Fantasia 2000,Fantasia 2000,0,1999,\N,75,"Animation,Family,Fantasy",0.71,40130,0.7146270978172434,5.0738523945024285
287141,tt8652818,movie,Violet Evergarden: The Movie,Gekijouban Violet Evergarden,0,2020,\N,140,"Animation,Drama,Fantasy",0.8300000000000001,8611,0.6108645086242116,5.070175421580957
122569,tt0368667,movie,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,0,2003,\N,68,"Adventure,Animation,Music",0.78,15181,0.6490910337770086,5.062910063460667
183061,tt1482459,movie,The Lorax,The Lorax,0,2012,\N,86,"Adventure,Animation,Comedy",0.64,122779,0.7900185390627332,5.056118650001493
239191,tt3513500,movie,Chip 'n Dale: Rescue Rangers,Chip 'n Dale: Rescue Rangers,0,2022,\N,97,"Action,Adventure,Animation",0.7,44239,0.7211992183211003,5.048394528247702
63680,tt0116683,movie,James and the Giant Peach,James and the Giant Peach,0,1996,\N,79,"Adventure,Animation,Family",0.67,71215,0.7532969055277878,5.047089267036179
240085,tt3576728,movie,Bilal: A New Breed of Hero,Bilal: A New Breed of Hero,0,2015,\N,105,"Action,Adventure,Animation",0.76,18957,0.6640665931520282,5.046906107955414
46131,tt0084237,movie,The Last Unicorn,The Last Unicorn,0,1982,\N,92,"Adventure,Animation,Drama",0.73,28275,0.6910207977053531,5.044451823249077
140243,tt0787474,movie,The Boxtrolls,The Boxtrolls,0,2014,\N,96,"Adventure,Animation,Comedy",0.6799999999999999,59937,0.7416733326069258,5.043378661727095
63122,tt0115641,movie,Beavis and Butt-Head Do America,Beavis and Butt-Head Do America,0,1996,\N,81,"Adventure,Animation,Comedy",0.6799999999999999,59258,0.7409052198408631,5.038155494917868
39150,tt0072901,movie,The Twelve Tasks of Asterix,Les 12 travaux d'Astérix,0,1976,\N,82,"Adventure,Animation,Comedy",0.76,18257,0.6615299962105867,5.0276279712004595
195559,tt1700841,movie,Sausage Party,Sausage Party,0,2016,\N,89,"Adventure,Animation,Comedy",0.61,202082,0.8236122980477243,5.0240350180911175
230224,tt2850386,movie,The Croods: A New Age,The Croods: A New Age,0,2020,\N,95,"Adventure,Animation,Comedy",0.6900000000000001,48789,0.7277993549482678,5.0218155491430485
243878,tt3874544,movie,The Boss Baby,The Boss Baby,0,2017,\N,97,"Adventure,Animation,Comedy",0.63,134589,0.7962102262170084,5.0161244251671535
261523,tt5562070,movie,Wish Dragon,Wish Dragon,0,2021,\N,98,"Adventure,Animation,Comedy",0.72,30411,0.6959306358467167,5.01070057809636
269576,tt6324278,movie,Abominable,Abominable,0,2019,\N,97,"Adventure,Animation,Comedy",0.7,40783,0.7157153081757928,5.010007157230549
62365,tt0113799,movie,Memories,Memorîzu,0,1995,\N,113,"Animation,Sci-Fi,Thriller",0.75,19943,0.6674850405069814,5.0061378038023605
205030,tt19500164,movie,Nimona,Nimona,0,2023,\N,101,"Action,Adventure,Animation",0.77,15164,0.6490154949261047,4.997419310931006
35160,tt0066817,movie,Bedknobs and Broomsticks,Bedknobs and Broomsticks,0,1971,\N,117,"Adventure,Animation,Comedy",0.7,39492,0.7135466459098487,4.994826521368941
264215,tt5814534,movie,Spies in Disguise,Spies in Disguise,0,2019,\N,102,"Action,Adventure,Animation",0.6799999999999999,53264,0.7337157123170321,4.989266843755818
202296,tt1860353,movie,Turbo,Turbo,0,2013,\N,96,"Adventure,Animation,Comedy",0.64,104709,0.7792854651765345,4.987426977129822
239190,tt3513498,movie,The Lego Movie 2: The Second Part,The Lego Movie 2: The Second Part,0,2019,\N,107,"Action,Adventure,Animation",0.6599999999999999,72350,0.7543629243764294,4.978795300884434
241889,tt3717532,movie,The Last: Naruto the Movie,The Last: Naruto the Movie,0,2014,\N,112,"Action,Adventure,Animation",0.76,16529,0.6548264377381344,4.976680926809822
237698,tt3411444,movie,Ferdinand,Ferdinand,0,2017,\N,108,"Adventure,Animation,Comedy",0.67,60704,0.7425305971000699,4.974955000570469
279194,tt7504818,movie,Ron's Gone Wrong,Ron's Gone Wrong,0,2021,\N,107,"Adventure,Animation,Comedy",0.7,37592,0.7102224555810354,4.971557189067247
238541,tt3469046,movie,Despicable Me 3,Despicable Me 3,0,2017,\N,89,"Adventure,Animation,Comedy",0.62,144268,0.8008922324230668,4.965531841023014
283789,tt8115900,movie,The Bad Guys,The Bad Guys,0,2022,\N,100,"Adventure,Animation,Comedy",0.6799999999999999,49957,0.7293943235379765,4.95988140005824
126050,tt0389790,movie,Bee Movie,Bee Movie,0,2007,\N,91,"Adventure,Animation,Comedy",0.61,171416,0.8125165610998143,4.956351022708867
51019,tt0092695,movie,The Brave Little Toaster,The Brave Little Toaster,0,1987,\N,90,"Adventure,Animation,Family",0.72,26939,0.6877575459883484,4.951854331116108
77933,tt0165982,movie,Sinbad: Legend of the Seven Seas,Sinbad: Legend of the Seven Seas,0,2003,\N,88,"Adventure,Animation,Comedy",0.67,57257,0.7385893374512668,4.948548560923488
253290,tt4769824,movie,In This Corner (and Other Corners) of the World,Kono sekai no katasumi ni,0,2016,\N,129,"Animation,Drama,Family",0.78,11805,0.6321338539679205,4.93064406094978
206305,tt1985966,movie,Cloudy with a Chance of Meatballs 2,Cloudy with a Chance of Meatballs 2,0,2013,\N,95,"Adventure,Animation,Comedy",0.63,109568,0.7823435839387023,4.928764578813825
256885,tt5113044,movie,Minions: The Rise of Gru,Minions: The Rise of Gru,0,2022,\N,87,"Adventure,Animation,Comedy",0.65,76421,0.7580535483988827,4.9273480645927386
111977,tt0307453,movie,Shark Tale,Shark Tale,0,2004,\N,90,"Adventure,Animation,Comedy",0.6,191662,0.8200431568099262,4.920258940859557
216878,tt2263944,movie,Dragon Ball Z: Battle of Gods,Dragon Ball Z: Doragon bôru Z - Kami to Kami,0,2013,\N,85,"Action,Adventure,Animation",0.71,29040,0.6928206110989135,4.9190263388022855
251825,tt4618398,movie,Boruto: Naruto The Movie,Boruto: Naruto the Movie,0,2015,\N,95,"Action,Adventure,Animation",0.78,11473,0.6302106275365259,4.915642894784902
65980,tt0120913,movie,Titan A.E.,Titan A.E.,0,2000,\N,94,"Action,Adventure,Animation",0.6599999999999999,62732,0.7447461072346526,4.9153243077487065
55540,tt0100477,movie,The Rescuers Down Under,The Rescuers Down Under,0,1990,\N,77,"Adventure,Animation,Comedy",0.6799999999999999,45294,0.7227881234738852,4.914959239622419
292529,tt9580138,movie,Mortal Kombat Legends: Scorpion's Revenge,Mortal Kombat Legends: Scorpion's Revenge,0,2020,\N,80,"Action,Adventure,Animation",0.74,18643,0.6629405359607007,4.905759966109185
194712,tt1679335,movie,Trolls,Trolls,0,2016,\N,92,"Adventure,Animation,Comedy",0.64,86581,0.7664689083724888,4.905401013583929
